173,2.92061959
174,2.88430677
175,3.04297624
176,3.04469904
177,3.00673362
178,3.07620456
179,2.93347577
180,3.06830919
181,2.99657091
182,3.00719426
183,3.1191197
184,2.96835263
185,2.99655445
186,2.95262506
187,2.94154216
188,3.01781453
189,3.07291084
190,3.02554819
191,3.03919192
192,2.98709771
193,3.00048423
194,2.98282948
195,3.02828943
196,2.97402437
197,2.99410292
198,2.97734495
199,3.04161065
200,2.98149545
201,3.04940547
202,3.02549816
203,3.02620881
204,2.95434995
205,2.99952356
206,3.03756361
207,3.01855462
208,3.01304943
209,2.99059496
210,3.01881974
211,3.04816643
212,2.98284543
213,2.95580491
214,2.94938661
215,3.00341921
216,3.00414854
217,2.97920623
218,2.97946715
219,3.01221243
220,3.01030021
221,3.01211686
222,3.01191462
223,2.93570439
224,2.9811494
225,3.03421678
226,2.99597057
227,3.02472754
228,3.007121
229,3.00705044
230,3.00636329
231,2.9674088
232,3.01427421
233,2.96699117
234,2.94924906
235,2.96467512
236,2.97705778
237,2.99476662
238,3.06616207
239,3.02107236
240,2.960114
241,2.88086035
242,3.00992869
243,2.97260234
244,2.98502539
245,2.99634962
246,2.96126821
247,3.01528177
248,3.08977304
249,3.04769702
250,2.98114844
251,2.99190168
252,2.96059535
253,3.03663381
254,2.93430219
255,2.94477368
256,2.99556371
257,2.98583191
258,3.05100394
259,3.09240899
260,2.97913452
261,3.00694961
262,3.01881993
263,3.01160471
264,3.00162726
265,3.00507313
266,2.96533843
267,2.96773206
268,2.99628386
269,3.03209128
270,2.9950294
271,3.00828781
272,2.98628357
273,3.03704045
274,3.06012021
275,2.99617082
276,2.91184212
277,3.01126161
278,3.07760372
279,3.03184569
280,2.99447116
281,2.89808951
282,3.03691587
283,2.92720354
284,3.05081848
285,3.00614268
286,2.93320843
287,2.9272932
288,3.03645392
289,3.09157681
290,3.03527191
291,2.97888019
292,3.03787492
293,2.98277328
294,2.98282321
295,3.11806472
296,3.00642525
297,3.00223569
298,2.98031884
299,3.0652191
0,2.99285586
1,3.03917204
2,3.03975447
3,3.05975595
4,3.15247525
5,3.08620445
6,2.98989239
7,3.02894635
8,2.98748827
9,2.98871152
10,2.97484395
11,2.89524709
12,3.03480914
13,2.98840659
14,3.07759018
15,2.96582432
16,3.02212034
17,3.01579767
18,2.96326503
19,2.97833575
20,3.08125814
21,2.96334159
22,3.04668681
23,3.07968
24,2.98971091
25,2.99299251
26,2.96008349
27,3.04026056
28,3.03840037
29,3.05165329
30,3.02660793
31,3.05239922
32,2.97678791
33,2.98789255
34,2.97506171
35,3.12263367
36,3.00141699
37,2.96834439
38,3.13344494
39,3.00509865
40,3.01407988
41,3.01606232
42,3.04464807
43,3.03079677
44,3.0560727
45,3.01509827
46,3.05156143
47,3.00373433
48,3.03009204
49,2.92577923
50,2.99491435
51,3.02124295
52,3.02630132
53,3.10008792
54,3.04487689
55,2.98819086
56,2.99513555
57,3.02372231
58,3.02216079
59,3.09312757
60,2.96672073
61,2.97087475
62,3.0449256
63,3.03100827
64,3.02269545
65,3.03031852
66,3.05918869
67,2.96487903
68,2.97530085
69,2.99028598
70,3.05409615
71,2.99907163
72,3.00902532
73,3.10672323
74,3.04188457
75,2.99944326
76,3.03523586
77,2.99118394
78,3.02410728
79,3.01704561
80,3.01143828
81,3.00625934
82,2.98442078
83,3.03262048
84,3.02226697
85,2.98964765
86,3.00170131
87,2.97751138
88,3.0203376
89,3.02330209
90,2.97336043
91,3.00801775
92,3.05390349
93,3.0770655
94,3.05803322
95,2.98955803
96,3.04038197
97,2.9829432
98,3.00659236
99,3.016198
100,3.01151937
101,2.97735485
102,3.06734542
103,2.93207226
104,3.03873743
105,2.99871514
106,2.98939729
107,3.01462339
108,2.98700537
109,3.11110682
110,2.9801156
111,2.96977164
112,3.12806709
113,2.97375548
114,3.03354496
115,3.00953103
116,3.03651235
117,3.04861057
118,3.00691369
119,3.06140766
120,3.06883277
121,3.01432974
122,3.01921372
123,3.06209918
124,3.04320029
125,3.02235453
126,3.04334255
127,3.02145026
128,2.99744105
129,2.96715749
130,2.99377989
131,2.98316553
132,2.97684465
133,3.04207361
134,2.96972406
135,3.00336308
136,3.05215166
137,3.00813779
138,3.01238754
139,2.99038972
140,2.94353949
141,3.03767171
142,3.05512154
143,3.02743202
144,2.97509589
145,2.984209
146,3.06981301
147,3.03751704
148,2.98450503
149,2.99713196
150,2.99210935
151,2.96985797
152,3.0124941
153,3.0156526
154,3.05588661
155,3.02019834
156,2.93655075
157,2.94310512
158,2.96027875
159,3.04899695
160,3.03403547
161,2.91983996
162,2.98745236
163,2.99243551
164,2.99622776
165,2.98074942
166,2.98261934
167,3.07721505
168,2.9798946
169,3.0656
170,3.04452247
171,3.06536329
172,3.03755197
173,3.06780664
174,2.9853197
175,2.99515538
176,3.06404264
177,3.03071852
178,3.00030853
179,3.05038648
180,2.91024434
181,3.07693374
182,3.04754613
183,2.95108179
184,3.06311278
185,2.99655445
186,3.03132253
187,2.95127372
188,3.01781453
189,3.0852904
190,2.93735896
191,3.0187919
192,3.01171759
193,3.07834676
194,2.98282948
195,3.02828943
196,3.1383903
197,3.1009274
198,2.9611175
199,3.06615357
200,3.05554437
201,3.04940547
202,3.11598727
203,3.05735265
204,2.95434995
205,2.99952356
206,2.97696204
207,3.04726949
208,3.01304943
209,3.04634427
210,2.99464492
211,2.9742314
212,3.04319534
213,2.95580491
214,3.06060558
215,3.02416494
216,3.01030871
217,3.08047352
218,3.05121021
219,3.08712312
220,3.01434195
221,3.02356354
222,3.01191462
223,2.93570439
224,3.02983553
225,3.03421678
226,3.06237936
227,3.00805155
228,3.07793509
229,3.03862066
230,3.03589942
231,3.03861849
232,3.02767521
233,3.08969328
234,3.03037392
235,2.9988467
236,2.95058663
237,2.99476662
238,3.09006619
239,3.02107236
240,3.02368909
241,3.06308225
242,3.0744623
243,2.97260234
244,3.05495006
245,2.99634962
246,3.05453797
247,3.0413823
248,2.99498001
249,3.04769702
250,2.99020331
251,3.05774015
252,2.96059535
253,3.05712575
254,2.93430219
255,3.02527928
256,2.99556371
257,2.98583191
258,3.0637295
259,2.94503969
260,3.00319093
261,3.00694961
262,2.98073185
263,3.01160471
264,3.04370538
265,3.03750305
266,3.04443892
267,3.051804
268,2.99965708
269,2.98299392
270,2.99282752
271,3.00828781
272,2.98628357
273,3.0590903
274,3.03411312
275,2.99617082
276,3.07057706
277,3.01126161
278,3.07760372
279,3.03184569
280,3.04215217
281,3.04299075
282,3.0086277
283,2.92720354
284,3.00628845
285,3.00614268
286,3.03046573
287,2.99585131
288,2.99254539
289,3.00369999
290,2.99891396
291,3.02469756
292,3.12834826
293,2.97335401
294,2.97983028
295,3.09502087
296,3.08568264
297,2.96857058
298,3.00960682
299,3.01482442
0,2.98443949
1,3.03917204
2,3.01315588
3,3.03725131
4,3.02065313
5,3.08620445
6,2.98989239
7,3.03135661
8,3.03971155
9,3.03513656
10,3.01972334
11,3.05364306
12,3.11295727
13,2.98840659
14,3.07759018
15,3.03874431
16,3.08282265
17,3.09587756
18,2.936058
19,2.97833575
20,3.1139561
21,2.96334159
22,3.04668681
23,3.07968
24,3.1086328
25,3.03868876
26,2.94693795
27,3.04980301
28,3.03840037
29,2.96416367
30,3.02660793
31,3.10242922
32,3.03260689
33,3.01043739
34,3.05773985
35,2.98654356
36,2.99487802
37,3.05720635
38,3.04654359
39,3.03316365
40,3.01316504
41,2.96076914
42,3.01475035
43,2.98179798
44,3.01346732
45,3.01458026
46,3.08019811
47,3.00373433
48,3.01487669
49,3.0071011
50,2.99491435
51,2.99176031
52,3.05442874
53,3.10008792
54,3.05589804
55,3.04855642
56,3.02923416
57,3.02372231
58,3.04716747
59,3.03997721
60,3.03929745
61,3.04830506
62,3.0107882
63,3.04001625
64,3.06839848
65,3.02725305
66,3.09920685
67,2.96487903
68,2.97530085
69,2.98540448
70,3.05323944
71,3.03146281
72,3.0471089
73,3.10672323
74,2.98235935
75,2.99944326
76,3.00141081
77,2.99118394
78,3.05179997
79,3.04149786
80,3.01887957
81,3.00133135
82,3.02189261
83,3.04996565
84,3.01100796
85,3.06270746
86,3.04694327
87,3.07724147
88,3.0203376
89,3.02330209
90,3.07151475
91,3.06487098
92,3.05390349
93,3.03104957
94,3.05803322
95,3.04214817
96,3.04038197
97,3.02759376
98,3.00659236
99,3.03732347
100,3.0000632
101,3.00584808
102,3.0230655
103,3.02751322
104,3.08415517
105,2.99871514
106,3.05516877
107,3.01462339
108,3.03007287
109,3.11168148
110,3.02977537
111,2.97881562
112,3.06233302
113,2.97375548
114,3.08449826
115,3.05204911
116,3.03651235
117,3.08724857
118,3.04903286
119,3.0740793
120,2.99974737
121,3.10433685
122,3.07364614
123,3.07590454
124,3.06949982
125,3.02235453
126,3.11324654
127,3.02145026
128,3.04859953
129,3.01690375
130,2.98823919
131,3.0246538
132,3.05439436
133,3.04207361
134,2.96972406
135,3.02567992
136,3.01957944
137,3.00813779
138,2.98629007
139,2.99038972
140,3.06618837
141,3.01025754
142,3.03991818
143,3.09939823
144,3.08076517
145,3.06802116
146,3.00422282
147,3.03751704
148,3.02973439
149,2.96529406
150,2.99177659
151,3.08819659
152,2.99827554
153,2.96269619
154,3.06912139
155,3.00094388
156,3.04820748
157,3.0235518
158,2.96111077
159,3.04899695
160,3.03403547
161,3.09923312
162,2.95458615
163,3.05035077
164,2.99622776
165,3.07465862
166,2.98261934
167,3.00486396
168,2.9798946
169,3.0656
170,3.10732019
171,3.01992668
172,2.9795919
173,3.00340508
174,3.06176632
175,2.99376341
176,3.05888965
177,3.08833623
178,3.03732827
179,3.05038648
180,2.98805841
181,3.01617491
182,3.07964836
183,2.95108179
184,3.066595
185,3.06582844
186,3.02554929
187,2.95127372
188,3.01781453
189,3.05837079
190,2.9550603
191,3.00928069
192,3.1244968
193,3.08887454
194,3.06166998
195,3.02828943
196,3.08484736
197,3.06736558
198,2.9611175
199,3.0429423
200,2.95580035
201,3.04940547
202,3.03265558
203,2.99916838
204,2.95434995
205,3.01048828
206,3.04579142
207,3.01905723
208,3.03191348
209,3.03878082
210,3.04423673
211,3.05351825
212,3.05982505
213,3.00135624
214,3.03625004
215,2.99651381
216,3.04164908
217,3.08047352
218,3.05121021
219,3.08809684
220,2.95568256
221,3.02356354
222,3.02901111
223,2.93570439
224,3.01460075
225,3.03421678
226,3.06237936
227,2.98747139
228,3.07793509
229,3.04538297
230,3.07954929
231,3.07724305
232,3.0712089
233,2.9790556
234,3.05093167
235,3.06578836
236,3.01461521
237,2.97099377
238,3.02354934
239,3.05327997
240,3.09088796
241,3.06362629
242,3.0744623
243,3.07494169
244,3.04451809
245,2.99634962
246,3.05453797
247,3.0413823
248,2.99498001
249,3.1190427
250,3.04829518
251,3.05774015
252,2.96059535
253,3.05418328
254,3.01301438
255,3.00935269
256,2.99556371
257,3.00593433
258,3.0637295
259,2.96463723
260,3.00319093
261,3.02807142
262,3.08073452
263,3.01160471
264,3.06500256
265,3.03750305
266,3.04443892
267,3.09547367
268,2.99965708
269,3.07325343
270,3.01341628
271,3.1195564
272,3.02217478
273,3.07589513
274,2.9612006
275,3.02800319
276,3.07057706
277,3.01126161
278,3.05179878
279,3.06164116
280,3.0353993
281,3.0828009
282,3.06179504
283,3.02969515
284,3.05707424
285,3.00614268
286,3.09454777
287,2.99585131
288,3.04202277
289,3.08568159
290,3.06237637
291,3.06536489
292,3.04498299
293,2.97335401
294,3.03922617
295,3.00342249
296,3.09907626
297,3.0674745
298,3.07090003
299,2.99097382
0,3.04521848
1,3.05990966
2,2.97068819
3,3.03725131
4,2.99947311
5,3.04372578
6,3.08830576
7,3.03135661
8,3.04521576
9,3.05021824
10,3.01972334
11,3.05228256
12,3.01538029
13,3.03694872
14,3.0225035
15,3.00336138
16,3.04701343
17,3.09587756
18,3.10514879
19,2.97833575
20,3.0377302
21,3.08947285
22,3.02567065
23,3.02789944
24,3.08274855
25,3.04469067
26,2.94693795
27,3.04281086
28,3.06552287
29,3.1341498
30,3.0837004
31,3.10242922
32,3.01051415
33,3.01043739
34,3.10959599
35,3.07376129
36,3.01800382
37,3.05720635
38,3.09974421
39,3.06071838
40,3.01316504
41,3.03544168
42,3.01475035
43,3.05909599
44,3.01346732
45,3.01458026
46,3.06541459
47,3.00373433
48,3.01487669
49,3.0071011
50,3.07063274
51,3.05432752
52,3.05442874
53,3.10008792
54,3.02650217
55,3.04855642
56,3.06096828
57,3.09569923
58,3.01700812
59,3.03460625
60,3.03955808
61,3.01891059
62,3.09453111
63,3.01305862
64,3.05694538
65,3.17441682
66,2.99334649
67,2.96487903
68,2.98400823
69,3.02509051
70,3.05323944
71,2.98022096
72,3.02285402
73,3.100674
74,3.06264401
75,2.99944326
76,3.09016545
77,2.99118394
78,3.0480308
79,3.04149786
80,3.10970619
81,3.02278925
82,3.00998383
83,3.07293647
84,3.02937225
85,3.04111075
86,3.04694327
87,3.05018557
88,3.05803518
89,3.02330209
90,3.07286643
91,3.06487098
92,3.05390349
93,3.04955656
94,3.0893654
95,3.0274147
96,3.00549808
97,3.01795123
98,3.02164199
99,3.0360089
100,3.02107291
101,3.01015263
102,3.07950658
103,3.02751322
104,3.07705464
105,2.99871514
106,3.05516877
107,3.08113988
108,3.00420449
109,2.99160643
110,3.0308438
111,2.97958457
112,3.01657663
113,2.97375548
114,2.99390927
115,3.03774301
116,3.07666697
117,3.02296306
118,2.98924613
119,3.00782696
120,3.07811595
121,3.10433685
122,3.07364614
123,3.00305363
124,3.06949982
125,2.99755821
126,3.08096386
127,2.99429134
128,3.04813838
129,3.04074852
130,3.06312823
131,3.07500722
132,3.05439436
133,3.04207361
134,2.96972406
135,3.02567992
136,3.01957944
137,3.07311918
138,2.97866169
139,3.03907065
140,3.06618837
141,3.04862219
142,3.06155869
143,3.04483142
144,3.09054265
145,3.03961305
146,3.06291849
147,3.04362617
148,3.01982108
149,3.0088148
150,2.99177659
151,3.0268412
152,3.05188783
153,3.1299215
154,2.99967744
155,3.03134349
156,3.02653743
157,3.02746811
158,3.01409974
159,3.04899695
160,3.03687614
161,3.09923312
162,2.95458615
163,3.04649662
164,2.99622776
165,3.04477159
166,3.10823172
167,3.00486396
168,2.9798946
169,3.12977133
170,3.10355147
171,3.06028863
172,3.0166102
173,3.08844268
174,3.04124072
175,2.99376341
176,3.01829221
177,3.0109664
178,3.08386769
179,3.05038648
180,3.03948789
181,3.01882432
182,3.07964836
183,3.04910858
184,3.066595
185,3.06582844
186,3.05255037
187,3.05645651
188,3.01781453
189,3.05110201
190,2.9550603
191,3.06664626
192,2.9969018
193,3.07974712
194,3.04073079
195,3.02828943
196,3.06363695
197,3.00651149
198,3.04093576
199,3.04211927
200,3.05231298
201,3.00280065
202,3.03265558
203,3.03075512
204,3.11316936
205,3.04234968
206,3.06362541
207,3.03891765
208,2.97828416
209,3.01866719
210,3.03242718
211,3.08120253
212,3.04454739
213,3.02179177
214,3.02150801
215,3.02800147
216,2.99861497
217,3.02306819
218,3.08630746
219,3.03196576
220,3.04524537
221,3.02396261
222,3.02837862
223,3.08063269
224,3.08261185
225,2.99165168
226,3.05329127
227,3.03839715
228,3.04040286
229,3.01033431
230,3.1106375
231,3.03060706
232,3.05342731
233,3.0568696
234,3.05093167
235,3.06578836
236,3.06379936
237,2.97099377
238,3.1092941
239,2.98337997
240,3.08850065
241,3.06587333
242,3.0744623
243,3.0001103
244,3.00856262
245,3.03558385
246,3.01004666
247,2.99078519
248,2.99498001
249,3.1190427
250,3.01584729
251,3.05774015
252,2.96059535
253,3.03161785
254,2.99980679
255,3.04578794
256,3.02318917
257,3.03780595
258,3.11033426
259,2.97556237
260,3.05517359
261,3.02807142
262,3.06940119
263,3.00882781
264,3.00730671
265,3.10050956
266,3.01253245
267,3.13057758
268,3.02013624
269,2.98060283
270,3.09425876
271,3.1195564
272,3.07390455
273,3.06879845
274,3.12529014
275,3.04313227
276,3.09467156
277,3.00966468
278,3.05179878
279,3.02886635
280,3.05308243
281,3.0828009
282,3.01993205
283,3.05804713
284,3.08745546
285,3.01171938
286,3.01882856
287,2.99585131
288,3.04202277
289,3.08568159
290,3.06237637
291,3.07286188
292,3.0623252
293,2.97335401
294,3.05762846
295,3.06461256
296,3.02222751
297,3.0674745
298,3.07090003
299,2.99097382
0,3.01016443
1,3.0292669
2,3.1037568
3,3.04702742
4,3.04427461
5,3.04372578
6,3.08830576
7,3.03988923
8,3.08047225
9,3.03498275
10,3.06788274
11,3.0721666
12,3.09516742
13,3.0660422
14,3.0225035
15,3.05031146
16,3.04701343
17,3.05209565
18,3.05260461
19,2.97833575
20,3.06367224
21,3.04368363
22,3.04322959
23,3.06314111
24,3.08274855
25,3.06311003
26,3.04361289
27,3.12192801
28,3.03449262
29,3.1341498
30,3.0837004
31,3.10242922
32,3.01051415
33,3.08718644
34,3.05268341
35,3.0708784
36,3.01800382
37,3.01140685
38,3.0011419
39,3.04812542
40,3.06469828
41,3.00142197
42,3.09240985
43,3.02258179
44,3.01346732
45,3.0891783
46,3.09451141
47,3.0815131
48,3.04423672
49,3.0071011
50,3.01430008
51,3.05248764
52,3.04663089
53,3.01345881
54,3.02650217
55,3.09250551
56,3.06064171
57,3.09569923
58,3.06992696
59,3.06727891
60,3.04803136
61,3.01891059
62,3.08603452
63,3.08366704
64,3.08464432
65,3.04093647
66,2.99334649
67,2.96487903
68,3.04651129
69,3.03751412
70,3.09156751
71,3.09475724
72,3.09829443
73,3.100674
74,3.08123515
75,3.07701401
76,3.08900061
77,3.0937926
78,3.05551047
79,3.03889271
80,3.10970619
81,3.05671021
82,3.02551594
83,3.06135743
84,3.04925233
85,3.00126267
86,3.0876045
87,3.0857299
88,3.05803518
89,3.0194599
90,3.07286643
91,2.98312418
92,3.05390349
93,3.0609157
94,3.03340726
95,3.02678842
96,3.00549808
97,3.11396739
98,3.02164199
99,3.07218958
100,3.02107291
101,3.12059953
102,3.03726319
103,3.0895763
104,3.09668239
105,2.99871514
106,3.05516877
107,3.08113988
108,3.02003772
109,3.1297571
110,3.05306677
111,2.97958457
112,3.08125956
113,3.07447672
114,2.99390927
115,3.04087446
116,3.06079004
117,3.04973315
118,3.06118789
119,3.07059196
120,3.07811595
121,3.15435766
122,3.07364614
123,3.04761589
124,3.07230073
125,2.99755821
126,3.09494276
127,3.05108996
128,3.10890075
129,3.04074852
130,3.06312823
131,3.12000341
132,3.13758112
133,3.07528763
134,3.05388848
135,3.03176823
136,3.07155947
137,3.07770862
138,3.0047962
139,3.03907065
140,3.06618837
141,3.04565931
142,3.02880711
143,3.04483142
144,3.01463342
145,3.03961305
146,3.11936821
147,3.04362617
148,3.09655369
149,3.05210548
150,2.99177659
151,3.08230357
152,3.0724735
153,3.04183312
154,2.99967744
155,3.07226956
156,3.02653743
157,3.01353737
158,3.01112898
159,3.04899695
160,3.07354095
161,3.06015395
162,3.01909493
163,3.04649662
164,3.03069165
165,3.04477159
166,3.04871785
167,3.04951708
168,3.06378672
169,3.02032628
170,3.10439587
171,3.02339611
172,3.04483432
173,3.08844268
174,3.07351325
175,3.04413385
176,3.08729878
177,3.08117468
178,3.07021989
179,3.06718875
180,3.04504711
181,3.01882432
182,3.07964836
183,3.09637138
184,3.06016491
185,3.067751
186,3.0547721
187,3.01670703
188,3.06838981
189,3.05552029
190,3.05542169
191,3.0312706
192,2.9969018
193,3.05682514
194,3.06340001
195,3.11392864
196,2.99955352
197,3.05724913
198,3.08316038
199,3.02896454
200,3.05029734
201,3.05299133
202,3.1079745
203,3.03255404
204,3.11316936
205,3.09168172
206,3.0886149
207,3.08259985
208,2.97828416
209,3.09958897
210,3.03242718
211,3.08120253
212,3.07852686
213,3.04697695
214,3.05292536
215,3.03661423
216,2.9903329
217,3.02306819
218,3.04279185
219,2.97268334
220,3.01260386
221,3.07112352
222,3.02837862
223,3.0504328
224,3.09869596
225,3.12414264
226,3.075065
227,3.05296472
228,3.04040286
229,3.01033431
230,3.05248784
231,3.03442842
232,3.07129841
233,3.02956318
234,3.04624824
235,3.06578836
236,3.06379936
237,3.024858
238,3.08139375
239,2.99233474
240,3.10718541
241,3.05692132
242,3.07632945
243,3.02390101
244,3.03950978
245,3.03558385
246,2.9980266
247,3.01750651
248,3.06526649
249,3.01864575
250,3.015067
251,3.02269332
252,3.03834511
253,3.04668276
254,3.08253983
255,3.05520835
256,3.03252317
257,3.03945575
258,3.00088776
259,2.97556237
260,3.05517359
261,3.09086622
262,3.03880791
263,3.08364835
264,3.00730671
265,3.0507467
266,3.12496307
267,3.06490709
268,3.02013624
269,3.09732168
270,3.09425876
271,3.1195564
272,3.07390455
273,3.09141956
274,3.10667151
275,3.12626445
276,3.09467156
277,3.00966468
278,3.07458783
279,3.05126725
280,3.1113746
281,3.0828009
282,3.01993205
283,3.07552313
284,3.08888199
285,3.01171938
286,3.01882856
287,2.99585131
288,2.99868375
289,3.08568159
290,3.09197713
291,3.09848024
292,3.04293746
293,3.0273396
294,3.03436022
295,2.98817526
296,3.09849248
297,3.06318609
298,3.01786371
299,3.05625092
0,3.01016443
1,3.07355233
2,3.11996695
3,3.04702742
4,3.07515895
5,3.07743822
6,3.10934513
7,3.16187067
8,3.10715843
9,3.10359442
10,3.10503493
11,3.0721666
12,3.03720273
13,3.0660422
14,3.0225035
15,3.05031146
16,3.11214795
17,3.10340949
18,3.04608345
19,3.06062341
20,3.04624609
21,3.03311737
22,3.08087694
23,3.06314111
24,3.08274855
25,3.06311003
26,3.06521616
27,3.0728097
28,3.08683148
29,3.05333786
30,3.06883045
31,3.08557257
32,3.04675574
33,3.08503302
34,3.05268341
35,3.0708784
36,3.01800382
37,3.0642798
38,3.07946085
39,3.09604333
40,3.05988147
41,3.00603395
42,3.10303817
43,3.00269896
44,3.08345436
45,3.06165898
46,3.0907195
47,3.1023627
48,3.08905005
49,3.06378251
50,3.12995108
51,3.05733974
52,3.0701355
53,3.01345881
54,3.06528987
55,3.09250551
56,3.08643144
57,3.07270592
58,3.08554668
59,3.06727891
60,3.04803136
61,3.09891846
62,2.97464696
63,3.08366704
64,3.10972635
65,3.12668885
66,3.04594891
67,2.96487903
68,3.04898824
69,3.03751412
70,3.09156751
71,3.08714537
72,3.07442121
73,3.00000195
74,3.04553676
75,3.07701401
76,3.14565062
77,3.07612
78,3.12312861
79,3.06061653
80,3.03432473
81,3.06332634
82,3.07817614
83,3.09011558
84,3.04504289
85,3.09613102
86,3.0876045
87,3.0857299
88,3.05803518
89,3.03682766
90,3.09607708
91,3.10233063
92,3.05390349
93,3.10904446
94,3.03340726
95,3.02678842
96,3.00549808
97,3.05648766
98,3.02164199
99,3.07218958
100,2.99315466
101,3.10004476
102,3.02736654
103,3.0784865
104,3.09915477
105,3.07973051
106,3.07226472
107,3.03314916
108,3.08612794
109,3.07654623
110,3.05306677
111,3.01813973
112,3.11443588
113,3.09013251
114,2.99390927
115,3.04087446
116,3.03162062
117,3.08487704
118,3.06118789
119,3.06652162
120,3.06558915
121,3.02812368
122,3.02972924
123,3.07032639
124,3.07230073
125,3.05387772
126,3.09494276
127,3.05108996
128,3.09757545
129,3.05902271
130,3.06494042
131,3.12000341
132,3.13758112
133,3.07400708
134,3.06898958
135,3.04016867
136,3.07155947
137,3.03475502
138,3.0047962
139,3.11350435
140,3.1671126
141,3.10944373
142,3.03906936
143,3.10449831
144,3.09920099
145,3.03961305
146,3.07902911
147,3.11071242
148,3.04198846
149,3.01222006
150,2.99177659
151,3.11379906
152,3.12547576
153,3.0588799
154,3.04562543
155,3.07226956
156,3.02653743
157,3.0535624
158,3.07470016
159,3.03401028
160,3.0381725
161,3.02623058
162,3.01909493
163,3.03126147
164,3.01144803
165,3.04299219
166,3.05171567
167,3.11372167
168,3.13071802
169,3.02032628
170,3.07934889
171,3.02339611
172,3.07665222
173,3.10279274
174,3.07351325
175,3.04413385
176,3.06479827
177,3.04470103
178,3.09139852
179,3.06718875
180,3.04504711
181,3.03536716
182,3.11840059
183,3.09637138
184,3.06016491
185,3.09860783
186,3.02543045
187,3.09063514
188,3.0847886
189,3.04214038
190,3.06719387
191,3.05680129
192,3.11060674
193,3.0421349
194,3.03497288
195,3.12227492
196,3.09176292
197,3.00344377
198,3.14210045
199,3.06184357
200,3.09151439
201,3.05299133
202,3.12692945
203,2.9930165
204,3.11923018
205,3.09996911
206,3.11492885
207,3.07639373
208,3.06911339
209,3.03174985
210,3.03242718
211,3.00843422
212,3.07888158
213,3.11848722
214,3.13345853
215,3.04173898
216,3.07363691
217,3.06105812
218,3.1009725
219,3.08561617
220,3.01260386
221,3.03306946
222,3.1515613
223,3.08567744
224,3.06396795
225,3.10311504
226,3.04011615
227,3.07737623
228,3.08411564
229,3.01033431
230,3.05248784
231,3.07809185
232,3.03803166
233,3.02956318
234,3.05414232
235,3.06578836
236,3.06009778
237,3.06187816
238,2.9712803
239,3.16495906
240,3.10718541
241,3.03375277
242,3.12673925
243,3.10859089
244,3.03950978
245,3.04781449
246,2.9980266
247,3.08102352
248,3.02416656
249,3.10660378
250,3.09221863
251,3.08587777
